"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV743","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.936529932053503,0.073625657526398,FALSE,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA,-3.66929578877265,-3.75955532457436,-3.63048163121177,0.518887864541395,6.07656105395045,0.073625657526398,0.455252975200381,0.591297461505643,0.936529932053503,0.697443181818182,0.939844236892594,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV743","DESeq2",2.55741327834363,3.33840337246238,2.05906334333166,1.20479925206489,0.228280808811445,0.376928777339828,"deseq2",0.376928777339828,3.33840337246238,FALSE,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV747","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.94037479941898,0.0610159304481408,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-3.59289794276818,-3.39836188149529,-3.69313112290996,0.460289837708216,6.55524760609152,0.0610159304481408,0.470817157567962,0.594348218180163,0.94037479941898,0.706031468531469,0.95606386467989,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV747","DESeq2",4.20396703289363,3.54006259451379,2.05060109664691,1.42212500012213,0.154989966375903,0.279296639915967,"deseq2",0.279296639915967,3.54006259451379,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV748","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.994155805341026,0.179665150976157,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,2.0346664043089,0.70697924416652,2.2345660930854,0.895529661995749,5.08784221008852,0.179665150976157,0.367187681698782,0.535503968317677,0.994155805341026,0.408850524475525,0.922149120907291,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV748","DESeq2",19.4703013689501,1.04572083929006,1.38089743308382,0.758266262352456,0.448291600095912,0.605108433589539,"deseq2",0.605108433589539,1.04572083929006,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV76","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0141678596361332,-2.50224221885322,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,-2.91544994118981,3.49783370173394,-4.41928326002408,-8.28927346647617,3.2444441542241,-2.50224221885322,0.00027407495720991,0.000309098813632333,0.0141678596361332,0.0027972027972028,0.0346083909394777,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV76","DESeq2",23.2756818986579,-7.71454099995255,1.48546872519917,-5.11463486380998,3.14348431159498e-07,5.07244059371009e-06,"deseq2",5.07244059371009e-06,-7.71454099995255,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV765","DESeq2",16.2907406429709,4.91657330321509,1.87061658015171,2.61447190551941,0.00893655097690703,0.032045208048505,"deseq2",0.032045208048505,4.91657330321509,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV765","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.60851493184837,0.711090586436566,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04 marine group",NA,-1.85696676117427,-3.58324416489706,1.35597499180781,4.64964612832144,5.83100810465726,0.711090586436566,0.264591821286511,0.165858119418135,0.60851493184837,0.189488636363636,0.60965880730586,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV766","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.918133085668626,0.181165210480971,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,-3.76607064954567,-4.04835528665484,-3.64539604643164,1.126970400629,6.7460941203187,0.181165210480971,0.412451475819937,0.524751194420126,0.918133085668626,0.618039772727273,0.903321820412518,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV766","DESeq2",2.62747939555852,3.28756791647892,2.05967001943227,1.21660033313305,0.223756315934346,0.372927193223909,"deseq2",0.372927193223909,3.28756791647892,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV768","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.139146695315153,-1.07068206900855,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.5976080013535,3.01883804085163,0.70035730771169,-2.30978136925086,2.11173819806655,-1.07068206900855,0.0739319238239796,0.0172525576182238,0.139146695315153,0.0173951048951049,0.110725258503555,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV768","DESeq2",14.1227387067908,-1.97473745635136,0.896740404052687,-2.20133477563321,0.0277123327201993,0.0793377267392803,"deseq2",0.0793377267392803,-1.97473745635136,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV772","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.856580069526318,-0.0876834649048972,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,3.00467603406647,3.07114818955018,2.96684889924732,-0.194390995144832,1.18011407446135,-0.0876834649048972,0.416342521040547,0.367914194971364,0.856580069526318,0.672956730769231,0.952531717343126,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV772","DESeq2",30.4916905274689,0.0957903684639213,0.877696889559845,0.109138467259902,0.913092664642285,0.952481615731913,"deseq2",0.952481615731913,0.0957903684639213,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV773","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.282784193861074,1.17870412241894,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,1.04966586445254,-3.55565997330258,2.46731816384164,5.78159196363046,4.21551615743287,1.17870412241894,0.108950686845767,0.0409136522727762,0.282784193861074,0.0288024475524475,0.194079760627527,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV773","DESeq2",21.487960807986,5.89188882020884,1.5774992257321,3.72507219215767,0.00019525933405633,0.00126031024709086,"deseq2",0.00126031024709086,5.89188882020884,TRUE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV774","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.285830928664112,1.31994939852005,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.83720556126873,-3.80857025073671,2.53649717145899,5.90648157636482,4.34247354179654,1.31994939852005,0.116732689962001,0.0395851620600398,0.285830928664112,0.0286713286713286,0.194594374007996,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV774","DESeq2",21.415554858561,5.93174245842878,1.55125899609318,3.815016695771,0.000136173726443242,0.000939852414769577,"deseq2",0.000939852414769577,5.93174245842878,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV778","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.295185202163682,1.25553869433835,FALSE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,1.09141722784347,-3.98643639615041,2.11754852874002,5.8459841687537,4.15241528565771,1.25553869433835,0.0972777110637629,0.0418436410224635,0.295185202163682,0.0279283216783216,0.187870439792366,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV778","DESeq2",22.9597248013944,5.94842800443055,1.59057472880513,3.72915574502099,0.000192122383946653,0.00126031024709086,"deseq2",0.00126031024709086,5.94842800443055,TRUE,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV779","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.661709976469963,-0.33218843467847,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.20742468291141,2.53642032495773,-1.56147395829095,-1.66804300103058,5.40363346976986,-0.33218843467847,0.312500277430307,0.317344736053277,0.661709976469963,0.386123251748251,0.84277837155906,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV779","DESeq2",13.0944019552091,-1.01134342589937,1.64047801232633,-0.613481684461073,0.539557889640773,0.68408232436598,"deseq2",0.68408232436598,-1.01134342589937,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV782","DESeq2",31.4249221413043,-7.41535466781759,2.00172136060697,-3.11266342128907,0.00185407332824778,0.00866047409905214,"deseq2",0.00866047409905214,-7.41535466781759,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV782","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.539777586430718,-0.745500557955001,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,-3.41332111670621,2.30716064704307,-4.16221738084233,-6.09571217212975,7.34120386128101,-0.745500557955001,0.246094185040067,0.207275020903265,0.539777586430718,0.253168706293706,0.556019997753345,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV786","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.735619558604254,0.544868673434198,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,-2.86332353799621,-3.79562887417788,-1.94043006821442,4.12843371820992,6.53957114877608,0.544868673434198,0.308594035174691,0.278154908883835,0.735619558604254,0.372148164335664,0.793268316257905,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV786","DESeq2",13.3223638408322,4.24083528012182,1.9855215852021,2.15881369069866,0.0308646239161313,0.086832227262202,"deseq2",0.086832227262202,4.24083528012182,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV787","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.543253347250298,0.740189766680172,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,-1.62134622335607,-3.54481886879212,2.32150633882982,4.60386900042606,5.29922378834774,0.740189766680172,0.206226246990343,0.135767672462569,0.543253347250298,0.141542832167832,0.509868840717811,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV787","DESeq2",14.9061346357193,4.86801820863324,1.85724485866193,2.60486609362181,0.00919101728502152,0.0323050607542836,"deseq2",0.0323050607542836,4.86801820863324,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV788","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.783586005201474,0.432824238293727,FALSE,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA,-2.509351558988,-3.45402873541079,-1.71347013389328,2.265228608036,5.57339444207653,0.432824238293727,0.35019476017559,0.325963595697099,0.783586005201474,0.398557692307692,0.790415166591429,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV788","DESeq2",10.7812749862961,3.99427963465252,2.00364582558599,2.00646369235409,0.0448067987486548,0.111834502429946,"deseq2",0.111834502429946,3.99427963465252,FALSE,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV789","DESeq2",10.3823074073885,4.40724161659262,1.88745009637485,2.31718482847144,0.0204936656175813,0.0632630547325335,"deseq2",0.0632630547325335,4.40724161659262,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV789","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.63092491904776,0.733420948654438,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae",NA,NA,-1.92564173144078,-3.680068401195,1.68488868085496,4.17957615744409,5.66587292355362,0.733420948654438,0.225681428992008,0.18674473455261,0.63092491904776,0.179501748251748,0.597089073172398,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV792","DESeq2",7.0651772229389,3.36378920158281,2.05865864883924,1.64880867317456,0.099186837544223,0.202363950162064,"deseq2",0.202363950162064,3.36378920158281,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV792","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.897156551723385,0.263867592139554,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,-3.09869942441084,-3.45215787329114,-2.87492184367903,1.50133153498236,6.12132034412214,0.263867592139554,0.40625012355222,0.489475004892256,0.897156551723385,0.554927884615385,0.897172732703982,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV798","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.848610468825031,-0.176130096591694,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,1.10814964976845,1.6266220286633,0.879983488821146,-0.958335597606808,5.02988264420721,-0.176130096591694,0.35797684861086,0.482334491388825,0.848610468825031,0.564466783216784,0.942747845461724,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV798","DESeq2",11.3796944968042,-0.199378336283968,1.54453509801076,-0.129009335906076,0.897350261580205,0.945279949142352,"deseq2",0.945279949142352,-0.199378336283968,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV802","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.675241569580558,-0.469684605995449,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.38957195311104,1.94157625260765,0.974282134181095,-0.737611322142817,1.25218160992099,-0.469684605995449,0.332031490751508,0.309369629624763,0.675241569580558,0.29690777972028,0.718587494315201,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV802","DESeq2",11.8480662247248,-0.454830620241224,0.609945783635957,-0.74580608091605,0.4557845660673,0.609274597263069,"deseq2",0.609274597263069,-0.454830620241224,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV804","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.853858720820008,0.294426234831456,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,-3.08821156730459,-3.67981495216641,-2.73183911426695,1.6753933947548,6.46257494171996,0.294426234831456,0.385214160662816,0.42426875964496,0.853858720820008,0.524475524475524,0.857681874427714,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV804","DESeq2",10.2481283383362,3.49680544265554,2.05309029399823,1.81212274001324,0.0699672334254299,0.158206164751768,"deseq2",0.158206164751768,3.49680544265554,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV807","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0972501935752699,-1.53392456110104,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,1.61289527806019,3.30731706001167,1.03541854995807,-2.56516545793038,2.66168993961435,-1.53392456110104,0.00027407495720991,0.00862929975259478,0.0972501935752699,0.0028409090909091,0.0348816815874486,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV807","DESeq2",17.3197086235965,-1.86536822947293,1.30132567847302,-1.42995470991742,0.152730018160299,0.277152759789578,"deseq2",0.277152759789578,-1.86536822947293,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE
"ASV81","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.515072905903144,-0.785897494719858,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,-3.51345617890023,3.04983323599831,-4.25608461724119,-7.30831302172048,7.95821403364551,-0.785897494719858,0.217899354808526,0.194952043856517,0.515072905903144,0.226846590909091,0.505022456174733,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV81","DESeq2",51.7177014983931,-8.05619510427379,1.97048999137511,-8.94040656328156,3.8774118105688e-19,3.44120298187981e-17,"deseq2",3.44120298187981e-17,-8.05619510427379,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV815","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.839989449972359,0.263801423967405,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,-3.08220192885952,-3.67194093644059,-2.6174345395954,1.80466027600448,6.62126202344067,0.263801423967405,0.369649981900468,0.384692723082632,0.839989449972359,0.475284090909091,0.857410200281365,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV815","DESeq2",15.0877566633126,3.59022942423787,2.04772358030302,1.98192763243781,0.0474873407494492,0.114680312694248,"deseq2",0.114680312694248,3.59022942423787,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV82","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.6109187279843,0.7371781238965,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,4.88022075489968,4.10448470393267,5.46027074799559,1.23682773727773,0.864403110020453,0.7371781238965,0.249027660649115,0.133178873837625,0.6109187279843,0.106971153846153,0.479490722081546,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV82","DESeq2",157.426314687091,1.58121957531338,0.793764429069913,1.99222666328747,0.0463461939958163,0.11300620408314,"deseq2",0.11300620408314,1.58121957531338,FALSE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE
"ASV82","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.100837118551375,3.56564905248279,TRUE,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV82",3.56564905248279,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE
"ASV824","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.340894723234682,1.24434654036838,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,0.677719085501851,-3.64901574711446,2.19277786851259,5.36697304723666,4.06997783193668,1.24434654036838,0.112841686743877,0.0548356968464233,0.340894723234682,0.0264423076923077,0.185227397744703,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV824","DESeq2",13.861696384153,5.38820222347226,1.55913867255314,3.44854289201553,0.000563619946571667,0.00303159213686275,"deseq2",0.00303159213686275,5.38820222347226,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV826","DESeq2",14.0480644643529,1.82050675542005,1.78967220154593,1.03350903468482,0.301365744697779,0.451412824336335,"deseq2",0.451412824336335,1.82050675542005,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV826","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.937811543423566,0.365525172911655,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales",NA,NA,NA,-0.938712631133364,-2.87422880230291,1.95874888163915,2.27679404457123,5.87073143847583,0.365525172911655,0.296875309337306,0.422323355890087,0.937811543423566,0.314707167832168,0.787727411122234,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV832","DESeq2",16.4710375464748,5.28684390255345,1.73093947559207,3.03923053773787,0.00237183276892794,0.0107948799098644,"deseq2",0.0107948799098644,5.28684390255345,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV832","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.431770116642045,0.967993871806635,FALSE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA,-0.808279652502587,-3.65601322030481,1.69117358531588,5.01906799190874,4.76574349078887,0.967993871806635,0.147860803702751,0.0945049861243716,0.431770116642045,0.0770541958041957,0.347070626561668,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV845","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.700671368386252,-0.358322488753098,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,1.1088578186762,2.09221115616418,-1.73543546565399,-1.86170907641158,5.65527445799897,-0.358322488753098,0.34765646353738,0.348624352044389,0.700671368386252,0.508489947552448,0.9248355067204,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV845","DESeq2",10.4808996600962,-0.623861865450053,1.67181749316178,-0.371843039240149,0.710009716950525,0.83738687547321,"deseq2",0.83738687547321,-0.623861865450053,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV849","DESeq2",11.3509933805283,4.49478241177006,1.88991655553647,2.3612751576382,0.0182122120016142,0.0581298180932534,"deseq2",0.0581298180932534,4.49478241177006,FALSE,"Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
