"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.S.3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV5","DESeq2",987.099678892363,-0.198648934389932,0.104999914341667,-1.89189615663432,0.0585048179764964,0.0893445669873627,"deseq2",0.0893445669873627,-0.198648934389932,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0351984319441902,0.0384118763396027,"contrast",0.0384118763396027,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.04893185165468
"ASV50","DESeq2",321.580345342935,-24.8538299937331,4.20619917714885,-5.90885712896273,3.44489305576835e-09,1.69660982996591e-08,"deseq2",1.69660982996591e-08,-24.8538299937331,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.013735447551758,0,"control",0.013735447551758,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",7.77041802107384
"ASV500","DESeq2",21.3202407951813,-7.61786679095122,2.59693981938238,-2.93340135728018,0.00335270172593496,0.00787078620180406,"deseq2",0.00787078620180406,-7.61786679095122,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0012096392041108,0,"control",0.0012096392041108,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.10398188440695
"ASV502","DESeq2",37.3488295310827,9.16322390913777,1.08566769024438,8.4401737211827,3.16866366965425e-17,4.80174417632221e-16,"deseq2",4.80174417632221e-16,9.16322390913777,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00478936995053194,"contrast",0.00478936995053194,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",15.3186009816741
"ASV507","DESeq2",40.2516913995571,-0.50930872489967,3.63109055420599,-0.140263294813654,0.888451964075698,0.938277594024333,"deseq2",0.938277594024333,-0.50930872489967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00157112733863353,0.00129998535227772,"control",0.00157112733863353,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.0276686544594785
"ASV51","DESeq2",223.830288150379,-0.188549008498473,0.175436340915956,-1.07474316617672,0.282489731933618,0.376016737776505,"deseq2",0.376016737776505,-0.188549008498473,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00807482757158932,0.00875652976639333,"contrast",0.00875652976639333,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.424792822726098
"ASV514","DESeq2",19.3450672896883,8.21408662681394,1.14961451910718,7.14507905936437,8.99441072261486e-13,6.10999624950044e-12,"deseq2",6.10999624950044e-12,8.21408662681394,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00249653912083188,"contrast",0.00249653912083188,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Formosa",NA,"Formosa",11.2139590563404
"ASV53","DESeq2",174.529831829729,-10.6495606125272,3.11994777504104,-3.41337784488624,0.000641629157312855,0.00178029498578355,"deseq2",0.00178029498578355,-10.6495606125272,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00720597183696095,0,"control",0.00720597183696095,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",2.74950803135189
"ASV542","DESeq2",34.2582893850255,9.03858068112519,1.09871835413913,8.22647646421371,1.9280094508361e-16,2.71298472724794e-15,"deseq2",2.71298472724794e-15,9.03858068112519,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00441694630068328,"contrast",0.00441694630068328,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,NA,14.566552651093
"ASV549","DESeq2",23.3827323488,-7.75019405489205,4.20794931214298,-1.84179833928302,0.0655046530843776,0.0970256891550556,"deseq2",0.0970256891550556,-7.75019405489205,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00140331701480334,0,"control",0.00140331701480334,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,1.01311326386571
"ASV551","DESeq2",21.5835612921641,4.58449128186824,2.57539203082646,1.7801139504175,0.0750573139697371,0.110345454119688,"deseq2",0.110345454119688,4.58449128186824,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",9.68204174896402e-05,0.00256709349667671,"contrast",0.00256709349667671,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.957245553679496
"ASV552","DESeq2",31.8263141414198,4.05702167456126,0.702436205805568,5.77564430909221,7.6659164267891e-09,3.43223985472149e-08,"deseq2",3.43223985472149e-08,4.05702167456126,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.000181665560080097,0.0036612641885309,"contrast",0.0036612641885309,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43 clade",NA,"OM43 clade",7.46442237002434
"ASV56","DESeq2",97.1223969005276,-5.76424351644626,0.600948415940913,-9.59191065912222,8.64686789561637e-22,1.89270330604047e-20,"deseq2",1.89270330604047e-20,-5.76424351644626,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00492701514664878,0.000109857917093892,"control",0.00492701514664878,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,"Candidatus Nitrosopelagicus",19.7229174592788
"ASV563","DESeq2",23.5314910094801,0.571537500746161,0.66370692450179,0.861129332310619,0.389166815662387,0.497830277178508,"deseq2",0.497830277178508,0.571537500746161,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00067881920501052,0.00128934628032397,"contrast",0.00128934628032397,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,NA,0.302918693883132
"ASV573","DESeq2",20.5211020855789,8.29926274882173,1.11511169009892,7.44253945368066,9.87679468714321e-14,8.59593618097607e-13,"deseq2",8.59593618097607e-13,8.29926274882173,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00263496363697043,"contrast",0.00263496363697043,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",12.065706817512
"ASV581","DESeq2",18.9588181089002,2.17577086812008,1.15468676717469,1.88429531711339,0.0595250405065633,0.0902033306137921,"deseq2",0.0902033306137921,2.17577086812008,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000301089164936287,0.00167921746125479,"contrast",0.00167921746125479,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,1.04477742653249
"ASV584","DESeq2",40.7413579545972,-0.615609120106152,1.54849430213766,-0.39755336474685,0.690959442473377,0.81023220337652,"deseq2",0.81023220337652,-0.615609120106152,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00154868498311598,0.00124505639373077,"control",0.00154868498311598,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.091390499401283
"ASV591","DESeq2",23.2581052162596,-7.7402945100005,1.46456141817579,-5.28505968677064,1.25663778383568e-07,4.95115286831259e-07,"deseq2",4.95115286831259e-07,-7.7402945100005,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00118844366493565,0,"control",0.00118844366493565,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",6.30529366449063
"ASV6","DESeq2",1218.83327962451,-0.406407753915957,0.162767940427414,-2.49685382052981,0.0125300597236181,0.0265421695220727,"deseq2",0.0265421695220727,-0.406407753915957,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0454853066637312,0.0427223153400086,"control",0.0454853066637312,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",1.57606358136021
"ASV60","DESeq2",120.935267880453,0.0273766111148834,0.303285835008324,0.0902666987864172,0.928075282607893,0.962267529861867,"deseq2",0.962267529861867,0.0273766111148834,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00401695168879556,0.00526417667708058,"contrast",0.00526417667708058,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,0.0167041685129953
"ASV609","DESeq2",36.4515835241364,-3.90263803966506,1.71264647757497,-2.27871781524406,0.0226838450326098,0.0425592140135631,"deseq2",0.0425592140135631,-3.90263803966506,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00199121783089317,0.000149161458342958,"control",0.00199121783089317,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,1.37100640121875
"ASV617","DESeq2",28.6737563260613,-8.04316720042547,2.87846005376573,-2.79426049005025,0.00520185581070028,0.0117789148817006,"deseq2",0.0117789148817006,-8.04316720042547,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00129317492647148,0,"control",0.00129317492647148,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.92889471656047
"ASV62","DESeq2",23.940700814031,-1.39001333869322,0.590242507744444,-2.35498684092582,0.0185233616426889,0.0364910224360972,"deseq2",0.0364910224360972,-1.39001333869322,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00104080702174001,0.000488130034053493,"control",0.00104080702174001,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,"Lentimonas",1.43781396803754
"ASV637","DESeq2",36.4709979436241,0.354533726280998,0.344916500062647,1.02788276645682,0.304004977039643,0.401939466287313,"deseq2",0.401939466287313,0.354533726280998,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00111394403978569,0.00182751679783094,"contrast",0.00182751679783094,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,0.395839348499956
"ASV64","DESeq2",49.6337799667155,1.02358183814561,0.497528836826299,2.05733168086289,0.0396543319206621,0.0667684050288071,"deseq2",0.0667684050288071,1.02358183814561,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00122883313078532,0.00323122734458419,"contrast",0.00323122734458419,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,NA,1.17542899811819
"ASV647","DESeq2",29.0920611111769,8.80275053030603,1.14023294907981,7.7201334494061,1.16207973604561e-14,1.34664534118227e-13,"deseq2",1.34664534118227e-13,8.80275053030603,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00375597668433564,"contrast",0.00375597668433564,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,"HIMB11",12.8707467670448
"ASV65","DESeq2",86.4340468694965,2.60937342782098,0.417155870595801,6.25515211878513,3.97128631051681e-10,2.23526686620518e-09,"deseq2",2.23526686620518e-09,2.60937342782098,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.0011373896805688,0.00840289576540238,"contrast",0.00840289576540238,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA,"Ascidiaceihabitans",8.65067061946648
"ASV658","DESeq2",26.1639294686592,-1.1918082546825,0.403087648605541,-2.95669752919867,0.00310952988152505,0.00747045593488336,"deseq2",0.00747045593488336,-1.1918082546825,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00112650486036228,0.000602014304474039,"control",0.00112650486036228,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA,NA,2.1266528916302
"ASV67","DESeq2",72.9084271989317,-9.39025402337769,4.20666752852352,-2.23223108546292,0.0255996939063832,0.0475767896184669,"deseq2",0.0475767896184669,-9.39025402337769,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0032637447023726,0,"control",0.0032637447023726,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Glaciecola",NA,"Glaciecola",1.32260486658678
"ASV69","DESeq2",112.680672535013,2.98356118232163,0.204248991196548,14.6074708366641,2.516892625887e-48,1.65275949099913e-46,"deseq2",1.65275949099913e-46,2.98356118232163,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00117153492489428,0.0116171555749131,"contrast",0.0116171555749131,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,45.7817903402165
"ASV71","DESeq2",103.210505248494,1.59297778557105,0.491945408785993,3.23811902117787,0.00120320601966616,0.00320312953884099,"deseq2",0.00320312953884099,1.59297778557105,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,"DESeq2 + ALDEx2 + LEfSe",0.00223866269551882,0.00803181423332927,"contrast",0.00803181423332927,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.49442549753154
"ASV717","DESeq2",33.6331655177958,6.53588984071803,1.82009657920512,3.59095770817415,0.000329465099250163,0.000927208922175458,"deseq2",0.000927208922175458,6.53588984071803,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",3.35075727114328e-05,0.00423068554063362,"contrast",0.00423068554063362,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",3.0328223979753
"ASV72","DESeq2",171.637353955993,-1.50522499380375,0.252577678555516,-5.95945375067221,2.53082474282966e-09,1.2783909598396e-08,"deseq2",1.2783909598396e-08,-1.50522499380375,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00738288071955279,0.00327177513335815,"control",0.00738288071955279,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,7.89333630913902
"ASV721","DESeq2",18.1598356755458,8.12289904091745,1.10681954266787,7.33895520252389,2.1526764282104e-13,1.57065650502759e-12,"deseq2",1.57065650502759e-12,8.12289904091745,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00233395648473341,"contrast",0.00233395648473341,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",11.8039187826762
"ASV726","DESeq2",25.9874295192712,-7.89198867503078,1.47490892269428,-5.35083119614881,8.75511610631298e-08,3.59324556863262e-07,"deseq2",3.59324556863262e-07,-7.89198867503078,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00128744368585416,0,"control",0.00128744368585416,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,6.44451310134317
"ASV73","DESeq2",113.535929032004,0.674687364683082,0.171550694688394,3.93287457045038,8.39360410755212e-05,0.00025053636502845,"deseq2",0.00025053636502845,0.674687364683082,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00326343410074422,0.00647127164733784,"contrast",0.00647127164733784,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",3.60112922794061
"ASV738","DESeq2",19.6316674406247,8.23535005951087,1.17889608525825,6.98564543770352,2.8354935050241e-12,1.86197406829916e-11,"deseq2",1.86197406829916e-11,8.23535005951087,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00251168454212103,"contrast",0.00251168454212103,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum",NA,"Marinoscillum",10.730026371729
"ASV74","DESeq2",88.3635558744973,-9.66108327143622,1.45110235580805,-6.65775452211736,2.78042645137543e-11,1.61101179682635e-10,"deseq2",1.61101179682635e-10,-9.66108327143622,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00443854236391731,0,"control",0.00443854236391731,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",9.79290127939591
"ASV742","DESeq2",27.1244700453433,-7.95902887910169,1.47092983854884,-5.4108827426832,6.27148284907515e-08,2.68583069840827e-07,"deseq2",2.68583069840827e-07,-7.95902887910169,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0013629490236369,0,"control",0.0013629490236369,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",6.5709213665982
"ASV76","DESeq2",42.5875092814208,-8.61228686180177,1.94800253279029,-4.42108606987571,9.82060434700389e-06,3.27908314637249e-05,"deseq2",3.27908314637249e-05,-8.61228686180177,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0018379217562823,0,"control",0.0018379217562823,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,"Colwellia",4.48424757096316
"ASV773","DESeq2",21.5589461494746,8.37041247076571,1.12499053145807,7.4404292629175,1.00358645767741e-13,8.59593618097607e-13,"deseq2",8.59593618097607e-13,8.37041247076571,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00277923662021992,"contrast",0.00277923662021992,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,12.065706817512
"ASV782","DESeq2",56.8307592236035,-9.03067439515133,4.20683895225976,-2.14666510832329,0.031819952454025,0.0559690235128833,"deseq2",0.0559690235128833,-9.03067439515133,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00233135548896059,0,"control",0.00233135548896059,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,1.25205227012857
"ASV807","DESeq2",22.1020323780169,-2.27525964377995,1.13126628005013,-2.01125029880598,0.0442990253385266,0.0721232065428905,"deseq2",0.0721232065428905,-2.27525964377995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00103743413586945,0.000275124788743466,"control",0.00103743413586945,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.14192497311816
"ASV81","DESeq2",92.3118306258227,-9.7306252885224,4.20654024373941,-2.31321340690951,0.0207109088084094,0.0400004807378103,"deseq2",0.0400004807378103,-9.7306252885224,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00389356935715507,0,"control",0.00389356935715507,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",1.39793478915895
"ASV82","DESeq2",59.1653403444724,0.485303560300653,0.220418530304841,2.2017366671916,0.0276839150482351,0.050969451070115,"deseq2",0.050969451070115,0.485303560300653,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00178617381580735,0.00313248849545278,"contrast",0.00313248849545278,"Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales",NA,NA,NA,NA,1.29269004364307
"ASV85","DESeq2",83.8080250282985,0.475013016808351,0.817132609717646,0.58131692599135,0.561026875069903,0.67805088582068,"deseq2",0.67805088582068,0.475013016808351,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00278961644035593,0.00443794018908337,"contrast",0.00443794018908337,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.168737712324887
"ASV857","DESeq2",31.1585524207163,8.90175416698401,1.12065665171878,7.94333764345322,1.96812252639623e-15,2.42325086062536e-14,"deseq2",2.42325086062536e-14,8.90175416698401,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.0040203645308747,"contrast",0.0040203645308747,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","OM43 clade",NA,"OM43 clade",13.6156016243495
