"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","rab.all","rab.win.control","rab.win.pollution_cruise","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV295","DESeq2",35.7931558210888,-0.201821676621349,0.923533336912742,-0.218539496269315,0.827008788341412,0.906136172411115,"deseq2",0.906136172411115,-0.201821676621349,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00105618933610382,0.00140135355595904,"contrast",0.00140135355595904,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.0428065324745449
"ASV2965","DESeq2",12.8468864476059,-6.19880371051205,1.8698943315134,-3.16123805389499,0.00157100048542778,0.00753655638279542,"deseq2",0.00753655638279542,-6.19880371051205,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00124532477370574,0,"control",0.00124532477370574,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA,"Candidatus Puniceispirillum",2.12282704744204
"ASV3","DESeq2",1161.01107086959,-0.350510314526208,0.65675835524269,-0.533684119590619,0.593560098021799,0.734194546333584,"deseq2",0.734194546333584,-0.350510314526208,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0390601882365349,0.0444259427337276,"contrast",0.0444259427337276,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.13418884580047
"ASV30","DESeq2",349.426748450541,-0.597316442545189,0.545340872168349,-1.09529741551842,0.273386359408555,0.428537948605755,"deseq2",0.428537948605755,-0.597316442545189,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.0128208738395256,0.0127034872556455,"control",0.0128208738395256,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.368010713669994
"ASV300","DESeq2",6.21124820663642,3.58471713090717,2.04803923150306,1.5929644505741,0.11116816624405,0.217276401353897,"deseq2",0.217276401353897,3.58471713090717,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.00134517810495459,"contrast",0.00134517810495459,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.662987440353787
"ASV304","DESeq2",8.29612924489838,3.74790905043759,2.01384486601615,1.85690594626021,0.0633245364477698,0.145975392460768,"deseq2",0.145975392460768,3.74790905043759,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000559205748980082,"contrast",0.000559205748980082,"Archaea","Thermoplasmatota","Thermoplasmata","Marine Group II",NA,NA,NA,NA,0.835720348456762
"ASV305","DESeq2",22.6136733583407,-2.32531419086177,1.45553395285031,-1.58924781719866,0.112004454782432,0.217276401353897,"deseq2",0.217276401353897,-2.32531419086177,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00156647080155302,0.000353391409972969,"control",0.00156647080155302,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS7 marine group",NA,NA,NA,0.662987440353787
"ASV306","DESeq2",38.5175860305533,-0.43041158392271,1.38751991701581,-0.309930912537243,0.756613494666773,0.860890354508668,"deseq2",0.860890354508668,-0.43041158392271,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00144841871267475,0.00139114020580211,"control",0.00144841871267475,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.0650521580284975
"ASV309","DESeq2",21.7557971152523,0.597563273932593,1.79584862400533,0.334504266874347,0.737999071659617,0.848801166725035,"deseq2",0.848801166725035,0.597563273932593,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00051099587418146,0.00130117583715266,"contrast",0.00130117583715266,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.0711940321440669
"ASV311","DESeq2",23.8065871969975,6.05541191774983,1.55480856412966,3.88522132545001,0.000102236706268115,0.000772213419684698,"deseq2",0.000772213419684698,6.05541191774983,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00138882794936773,"contrast",0.00138882794936773,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",3.11226265538696
"ASV312","DESeq2",26.3737261202261,1.64676783247609,1.56428577869627,1.0591383744277,0.289536765643817,0.44079932858602,"deseq2",0.44079932858602,1.64676783247609,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000269880146632648,0.00133994808611375,"contrast",0.00133994808611375,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola",NA,"Balneola",0.355759075661736
"ASV314","DESeq2",18.4654804818707,0.232970780868058,0.964291245487687,0.241605352894238,0.809085973945945,0.897240271908753,"deseq2",0.897240271908753,0.232970780868058,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000422135715205407,0.000985408000303811,"contrast",0.000985408000303811,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,"Candidatus Actinomarina",0.0470912416926901
"ASV315","DESeq2",23.9756601301631,3.67726633693772,2.0427583989083,6.37161272819098,1.87050728423794e-10,6.1800294577915e-09,"deseq2",6.1800294577915e-09,3.67726633693772,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00213604905156601,"contrast",0.00213604905156601,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,"Candidatus Nitrosopelagicus",8.20900945479374
"ASV316","DESeq2",5.95561996326598,3.6483935539804,2.04439923599139,5.75464762515013,8.68227050915332e-09,1.92637876921839e-07,"deseq2",1.92637876921839e-07,3.6483935539804,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00177336421419856,"contrast",0.00177336421419856,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,6.71525831679172
"ASV317","DESeq2",10.7644386860754,3.968614353482,2.00707384191522,1.99376030774728,0.0461782551997735,0.11300620408314,"deseq2",0.11300620408314,3.968614353482,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000604744697222642,"contrast",0.000604744697222642,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,0.946897712931537
"ASV319","DESeq2",33.7410704050437,-7.51601433349301,1.99613104055409,-3.1725530076292,0.0015110497210987,0.00734825549301424,"deseq2",0.00734825549301424,-7.51601433349301,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00252632258645912,0,"control",0.00252632258645912,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,"Oleispira",2.1338157520291
"ASV321","DESeq2",33.1859167090245,1.56666460654506,1.22121135972045,1.28399300481512,0.199144403018548,0.343185743065945,"deseq2",0.343185743065945,1.56666460654506,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000389868629514613,0.00181907808111582,"contrast",0.00181907808111582,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Pseudohongiella",NA,"Pseudohongiella",0.464470762304678
"ASV322","DESeq2",39.5942743554294,-2.23798114531506,1.62624576434818,-1.36358350153785,0.172698687573287,0.304060219456595,"deseq2",0.304060219456595,-2.23798114531506,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00266997365276987,0.0005714324265727,"control",0.00266997365276987,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.517040395379014
"ASV324","DESeq2",36.9896428071278,-2.03593026984819,1.64185798673839,-1.22905718141676,0.219050367656441,0.368434194134895,"deseq2",0.368434194134895,-2.03593026984819,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00243753752275293,0.000599679671008372,"control",0.00243753752275293,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.433640070019834
"ASV330","DESeq2",7.88307611426596,3.42200405164389,2.05740961693844,1.69692550546064,0.0897107452893421,0.188887494555106,"deseq2",0.188887494555106,3.42200405164389,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000708726570899027,"contrast",0.000708726570899027,"Bacteria","Gemmatimonadota","BD2-11 terrestrial group",NA,NA,NA,NA,NA,0.723796793933596
"ASV331","DESeq2",26.5663383905625,3.69318694623323,2.04185426242314,6.41425423332433,1.4151388088487e-10,6.0646032435159e-09,"deseq2",6.0646032435159e-09,3.69318694623323,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00241139686682388,"contrast",0.00241139686682388,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,"Candidatus Nitrosopelagicus",8.2171976061392
"ASV332","DESeq2",8.83824019798211,4.23572590712534,1.88975959131572,2.22320954059848,0.0262016738078335,0.0762425754244335,"deseq2",0.0762425754244335,4.23572590712534,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000548476674759312,"contrast",0.000548476674759312,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Litoricolaceae","Litoricola",NA,"Litoricola",1.11780244193782
"ASV336","DESeq2",36.3918598850026,0.188272901660533,1.39074970062468,0.135422356572033,0.892277948961744,0.942734142504224,"deseq2",0.942734142504224,0.188272901660533,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000969897186227491,0.00156479569432562,"contrast",0.00156479569432562,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.0256107640200168
"ASV337","DESeq2",53.4267952886393,6.70129229758861,1.69931873767611,3.92633594795038,8.62496703880464e-05,0.000665622456255575,"deseq2",0.000665622456255575,6.70129229758861,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00356063395076417,"contrast",0.00356063395076417,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,3.17677203457886
"ASV34","DESeq2",397.213796813575,-0.056181458635423,0.765405574852929,-0.0734007068767088,0.941487255108259,0.957673282416711,"deseq2",0.957673282416711,-0.056181458635423,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0113343188764296,0.01594763935593,"contrast",0.01594763935593,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,0.0187826285462179
"ASV342","DESeq2",2.76761162998831,3.4039422505703,2.05802997612648,1.23929536258426,0.215236135477895,0.36385156235549,"deseq2",0.36385156235549,3.4039422505703,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000691383049289278,"contrast",0.000691383049289278,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,0.439075755905615
"ASV344","DESeq2",12.2911291046277,3.10888442832416,1.4750897795886,2.09442461852402,0.036222171625196,0.0981593200530122,"deseq2",0.0981593200530122,3.10888442832416,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",3.35075727114328e-05,0.000703739628995895,"contrast",0.000703739628995895,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,1.00806845861691
"ASV345","DESeq2",33.0098865458879,-1.35467364958968,1.0294797844554,-1.31516199300899,0.188455465544524,0.327949462099539,"deseq2",0.327949462099539,-1.35467364958968,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00168193803904208,0.000878239841305903,"control",0.00168193803904208,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,0.484193077088196
"ASV346","DESeq2",36.4324431621629,-1.50434350026069,0.853752980374663,-1.76148517753309,0.0781563195988363,0.172200620375956,"deseq2",0.172200620375956,-1.50434350026069,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00188483812527705,0.00119015874103379,"control",0.00188483812527705,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopumilus",NA,"Candidatus Nitrosopumilus",0.76396528827511
"ASV347","DESeq2",17.1840133031089,-6.57174494339232,2.04643557313147,-2.62748235014682,0.00860193041505142,0.031160054054523,"deseq2",0.031160054054523,-6.57174494339232,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00125592084684501,0,"control",0.00125592084684501,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis","Alteromonas",1.50640179761177
"ASV348","DESeq2",24.2123249125763,0.289084305423507,1.42306832806311,0.203276085512982,0.838919246301677,0.911615647950964,"deseq2",0.911615647950964,0.289084305423507,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000598630007496446,0.00104830861018198,"contrast",0.00104830861018198,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,0.0401882287303292
"ASV35","DESeq2",65.1619020660883,3.5606795410498,0.969294525759863,3.66150514360439,0.000250737826224124,0.00156161277736077,"deseq2",0.00156161277736077,3.5606795410498,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.000205592772292304,0.00379853903266697,"contrast",0.00379853903266697,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,"Fluviicola",2.80642664619725
"ASV351","DESeq2",11.2547794121516,4.07416053481031,1.99544574761757,2.05189227428863,0.0401801328489672,0.105658867862099,"deseq2",0.105658867862099,4.07416053481031,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000992792354487872,"contrast",0.000992792354487872,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,0.976094047102395
"ASV353","DESeq2",24.3620218021356,0.178509990366321,1.18736348067601,0.150354167590159,0.880485199099443,0.941482667711754,"deseq2",0.941482667711754,0.178509990366321,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00065302344324005,0.00107200878196406,"contrast",0.00107200878196406,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,0.0261876707470836
"ASV355","DESeq2",23.8229074425758,0.041954312867453,0.906192234784539,0.0462971954847993,0.963073374593219,0.974048569745279,"deseq2",0.974048569745279,0.041954312867453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000646867075144869,0.00103434583184701,"contrast",0.00103434583184701,"Bacteria","Proteobacteria","Gammaproteobacteria","HOC36",NA,NA,NA,NA,0.0114193870161989
"ASV358","DESeq2",42.2135406057419,-0.284552391072735,1.25749769678118,-0.226219633903972,0.821030600748583,0.902371093702003,"deseq2",0.902371093702003,-0.284552391072735,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00135619719778839,0.00155433184597409,"contrast",0.00155433184597409,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.0446148252033563
"ASV36","DESeq2",23.4481083664185,3.78686429978505,2.03656086306947,6.26800227751438,3.65709436272087e-10,9.98668075973777e-09,"deseq2",9.98668075973777e-09,3.78686429978505,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.0055076119438721,"contrast",0.0055076119438721,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae",NA,NA,NA,8.0005788328212
"ASV360","DESeq2",11.9278108733121,4.55887411878047,1.88435232752824,2.4027731771606,0.0162712764331871,0.0534842882757539,"deseq2",0.0534842882757539,4.55887411878047,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000738652443319586,"contrast",0.000738652443319586,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula",NA,"Rubripirellula",1.27177377904966
"ASV361","DESeq2",29.030987158299,-0.821282542645296,0.701958167369293,-1.16999353991099,0.242003568566654,0.393218097331436,"deseq2",0.393218097331436,-0.821282542645296,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00114937326099855,0.00117400056938004,"contrast",0.00117400056938004,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.405366502563417
"ASV362","DESeq2",44.9064997164752,1.80598806083302,1.10822936250152,1.63048246561382,0.102999568124517,0.207697593223326,"deseq2",0.207697593223326,1.80598806083302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000409382976568859,0.00237608450478638,"contrast",0.00237608450478638,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.68256853599203
"ASV364","DESeq2",40.1363083648603,6.78524296956954,1.5054812301953,4.49734545685873,6.88071407332305e-06,8.14217832009894e-05,"deseq2",8.14217832009894e-05,6.78524296956954,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00252463438599406,"contrast",0.00252463438599406,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula",NA,"Rhodopirellula",4.08925939046228
"ASV367","DESeq2",30.5290522168987,-0.369742665129931,1.39517360912929,-0.264825923769343,0.791143565399125,0.888784701635093,"deseq2",0.888784701635093,-0.369742665129931,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00101290902719773,0.00114585302168909,"contrast",0.00114585302168909,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.051203429373941
"ASV368","DESeq2",14.0603564453888,4.19156778890144,1.99225132441484,2.15625289137627,0.0310639235557737,0.086832227262202,"deseq2",0.086832227262202,4.19156778890144,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0,0.000814793532062003,"contrast",0.000814793532062003,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,"OM60(NOR5) clade",1.0613190591031
"ASV369","DESeq2",17.3503451949486,5.64138122966616,1.57055980492764,3.58349179467129,0.000339031419056216,0.00197305170106486,"deseq2",0.00197305170106486,5.64138122966616,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0,0.00105284284125385,"contrast",0.00105284284125385,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",2.70486153451821
"ASV37","DESeq2",171.668606169567,-1.39187183405138,0.908888903010516,-1.5308027151541,0.125818158378547,0.237895203785419,"deseq2",0.237895203785419,-1.39187183405138,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00850012609739034,0.00448626320066796,"control",0.00850012609739034,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",0.62361431370264
"ASV375","DESeq2",16.5819132771894,-2.24784908965099,1.46426001884605,-1.52718575015794,0.126714828690392,0.238009334312641,"deseq2",0.238009334312641,-2.24784908965099,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00118747497200214,0.00026910855051596,"control",0.00118747497200214,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","SAR92 clade",NA,"SAR92 clade",0.623406010334333
"ASV376","DESeq2",35.1788013647834,-1.37660593428782,1.18081544841366,-1.16438614275374,0.244267560746553,0.394159018477393,"deseq2",0.394159018477393,-1.37660593428782,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,TRUE,FALSE,"DESeq2 + ALDEx2",0.00180919510353783,0.000962744154334933,"control",0.00180919510353783,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.404328532198499
"ASV377","DESeq2",44.8954194541708,2.64801389865109,1.22757841441073,2.1592054065284,0.0308342348095505,0.086832227262202,"deseq2",0.086832227262202,2.64801389865109,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.000218443419730797,0.0026207037027743,"contrast",0.0026207037027743,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4 marine group",NA,NA,NA,NA,1.0613190591031
