"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S.2","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","TaxLabel","significance_label"
"ASV56","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.556686714793717,-1.62715199410488,FALSE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,-0.0791392678484035,2.07129102541511,-3.09180274392379,-5.31905658908132,3.15165232804072,-1.62715199410488,0.0387751645274906,0.136354221064405,0.556686714793717,0.2359375,0.590843646120864,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Candidatus Nitrosopelagicus","Significant"
"ASV56","DESeq2",51.8759785479447,-8.55492762374607,2.29256968280967,-3.73158891871131,0.000190275823490313,0.000422835163311806,"deseq2",0.000422835163311806,-8.55492762374607,TRUE,"Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosopelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Candidatus Nitrosopelagicus","Significant"
"ASV566","DESeq2",23.7065426211858,-4.29212653259593,1.33159917494093,-3.2232871673162,0.00126728435610121,0.00230415337472947,"deseq2",0.00230415337472947,-4.29212653259593,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Psychrobium","Significant"
"ASV566","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.884145622199361,-0.834095418210351,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA,1.17572216845559,1.39831473604667,-0.296305470479452,-1.80338145812422,2.23189770160561,-0.834095418210351,0.139538641846235,0.401151468616292,0.884145622199361,0.39375,0.681121306433393,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Psychrobium","Significant"
"ASV576","DESeq2",95.7683414263052,7.23863730969113,1.88026826765396,3.84978964662468,0.000118219309505819,0.000295548273764549,"deseq2",0.000295548273764549,7.23863730969113,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,NA,"Significant"
"ASV576","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.189441372099605,3.36030246395867,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,-1.5162398664977,-4.28989294319087,6.83498026908382,11.1746848753503,3.56188056300446,3.36030246395867,0.000547999460257121,0.0293903651759682,0.189441372099605,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,NA,"Significant"
"ASV576","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.30362950568108,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV576",4.30362950568108,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,NA,"Significant"
"ASV579","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.857970903418531,-0.713866254291686,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,-1.34291528504383,2.03656980870901,-3.10190157158889,-4.40803034985856,5.84925117502479,-0.713866254291686,0.226564484085857,0.447794172589169,0.857970903418531,0.574999999999999,0.906589296569208,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV579","DESeq2",34.1662528090341,-7.95824050849131,3.65357941963309,-2.17820378167406,0.0293908686618909,0.0452167210182937,"deseq2",0.0452167210182937,-7.95824050849131,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV582","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.591660853141792,-1.28839424554169,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,0.12638995719903,0.648474163533654,-2.98162668099157,-4.67334398400193,3.30584064256005,-1.28839424554169,0.023281977911024,0.163295614220654,0.591660853141792,0.246875,0.590313042343057,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleiphilus","Significant"
"ASV582","DESeq2",33.7046892748751,-7.94225689804633,2.26128438782296,-3.51227689043248,0.00044428485984026,0.00088856971968052,"deseq2",0.00088856971968052,-7.94225689804633,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Oleiphilus","Significant"
"ASV6","DESeq2",156.022189527859,-1.42697262330056,0.403921309742534,-3.5327985646762,0.000411185640840431,0.000856636751750898,"deseq2",0.000856636751750898,-1.42697262330056,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Clade Ia","Significant"
"ASV6","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,-3.82582016010003,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV6",-3.82582016010003,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"Clade Ia","Significant"
"ASV6","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.233304255461146,2.93020716970772,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,4.15420207318035,3.76762903732214,5.24002377624989,1.42334145925773,0.499314991988316,2.93020716970772,0.000547999460257121,0.0453846359524178,0.233304255461146,0.0015625,0.00447048611111111,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Clade Ia","Significant"
"ASV60","DESeq2",28.7105174052028,3.73685924243385,2.65718979465461,1.40632003402662,0.15962911374271,0.192324233424952,"deseq2",0.192324233424952,3.73685924243385,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,NA,"Significant"
"ASV60","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.69464347759227,TRUE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV60",3.69464347759227,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE,NA,"Significant"
"ASV60","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.280091943822217,2.12085200381179,FALSE,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,0.208029561561023,-4.51260062227803,4.93626398141093,9.29228355412083,4.14765389066296,2.12085200381179,0.000547999460257121,0.0666980264942461,0.280091943822217,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,NA,"Significant"
"ASV62","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.158906858006687,5.11808830129013,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,2.13460479080159,1.50199365135993,8.5958576006851,7.17279173104718,1.54502008230427,5.11808830129013,0.000547999460257121,0.0153542119724963,0.158906858006687,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Lentimonas","Significant"
"ASV62","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.77887783251793,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV62",4.77887783251793,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"Lentimonas","Significant"
"ASV62","DESeq2",329.425858565209,4.2276680077307,1.3362625241274,3.16380047438017,0.00155723513419284,0.00278077702534436,"deseq2",0.00278077702534436,4.2276680077307,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Lentimonas","Significant"
"ASV64","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.269178027162296,3.46754494881313,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,2.96098298873808,-0.308204476397924,5.39131282441046,5.76257018642536,1.15000178714927,3.46754494881313,0.000547999460257121,0.0626871611379503,0.269178027162296,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV64","DESeq2",60.7777573867946,1.03140125858024,1.54318699923142,0.66835792363072,0.503905147207093,0.536069305539461,"deseq2",0.536069305539461,1.03140125858024,FALSE,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV651","DESeq2",37.2321193026787,-8.07268508055167,1.72233147097329,-4.68706820760222,2.77146620736201e-06,1.45866642492738e-05,"deseq2",1.45866642492738e-05,-8.07268508055167,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Tenacibaculum","Significant"
"ASV651","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.548174632788902,-2.17685610663341,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA,1.58260762245807,1.86588485135242,-2.59146021716734,-4.59480936976029,2.20790982425469,-2.17685610663341,0.000547999460257121,0.145670193594333,0.548174632788902,0.2,0.529294008219137,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Tenacibaculum","Significant"
"ASV66","DESeq2",126.547317953925,1.29469820373756,1.21625557357665,1.06449518659161,0.287104433773399,0.315499377772966,"deseq2",0.315499377772966,1.29469820373756,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,"Vibrio","Significant"
"ASV66","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.206795554991528,3.83945945068839,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,3.05658759158244,2.61795956401136,6.57962298873761,4.15052884424059,1.05850104097146,3.83945945068839,0.000547999460257121,0.0369361263975278,0.206795554991528,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,TRUE,"Vibrio","Significant"
"ASV66","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.02731762682785,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV66",4.02731762682785,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,TRUE,"Vibrio","Significant"
"ASV71","DESeq2",37.6522028744522,2.30860866715499,2.10657517993956,1.09590613671867,0.273119853240461,0.306935268505772,"deseq2",0.306935268505772,2.30860866715499,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,NA,"Significant"
"ASV71","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,3.65633024495753,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV71",3.65633024495753,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,TRUE,NA,"Significant"
"ASV71","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.385757703823227,2.10510273079484,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.24964947545595,-0.756642613439668,5.12171245941844,5.74202798786284,2.79972812106362,2.10510273079484,0.000547999460257121,0.108789756572396,0.385757703823227,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,NA,"Significant"
"ASV714","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.554899923247636,-2.3138025606382,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,1.54335781765666,2.70157924072702,-3.14779158405993,-5.63889774025295,2.65719033061728,-2.3138025606382,0.00782930484115282,0.14875591688412,0.554899923247636,0.2046875,0.538703159079003,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aliiglaciecola","Significant"
"ASV714","DESeq2",48.4088403551416,-8.45731076623334,1.68831939520151,-5.00930735633935,5.46262748439085e-07,3.64175165626057e-06,"deseq2",3.64175165626057e-06,-8.45731076623334,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aliiglaciecola","Significant"
"ASV72","DESeq2",30.720165762761,-1.0857871168495,3.18293766281776,-0.341127358393906,0.733007706135616,0.747967047077159,"deseq2",0.747967047077159,-1.0857871168495,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV72","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.996242885035457,0.295279780570824,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade",NA,NA,0.739918843353517,0.721320975566741,2.15225609552638,1.68774121115522,5.9651351681089,0.295279780570824,0.372093708611091,0.750878558812707,0.996242885035457,0.485937499999999,0.969804806512846,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,NA,"Not Significant"
"ASV76","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.468144351509185,-3.24572520155309,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,4.66345225276747,5.18300595346037,-2.80593695706969,-8.10571852556953,2.5079393905499,-3.24572520155309,0.000547999460257121,0.0981948649182973,0.468144351509185,0.2,0.529294008219137,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV76","DESeq2",357.584312680095,-11.3442573362502,1.73741909933384,-6.52937298812923,6.60455911667403e-11,6.60455911667403e-09,"deseq2",6.60455911667403e-09,-11.3442573362502,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Colwellia","Significant"
"ASV795","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.528577911217371,-2.46260701056364,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,2.39327413877268,2.70758279827351,-2.72338006415047,-5.72452229140373,2.32501550422255,-2.46260701056364,0.000547999460257121,0.133252050352854,0.528577911217371,0.2015625,0.532423348496915,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Fabibacter","Significant"
"ASV795","DESeq2",70.8828107309362,-9.00410790732132,1.7171487546052,-5.24363884210574,1.57440234006371e-07,1.51620715774041e-06,"deseq2",1.51620715774041e-06,-9.00410790732132,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Fabibacter","Significant"
"ASV81","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.535192571933534,-1.82106633178023,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,1.4460395285264,1.82231227645072,-2.45316247572691,-5.30147480877908,2.99174895613912,-1.82106633178023,0.00782930484115282,0.125800047132011,0.535192571933534,0.2046875,0.538549448152266,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV81","DESeq2",78.4606179338384,-9.15879843967279,2.14859270618898,-4.262696421379,2.01974826705713e-05,7.24253312723753e-05,"deseq2",7.24253312723753e-05,-9.15879843967279,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Pseudophaeobacter","Significant"
"ASV829","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.672613012060426,-1.04467729767043,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,-0.472298943759926,-0.044887603753125,-2.81273243939461,-3.65246310724833,3.32683076830299,-1.04467729767043,0.0625094885240508,0.227715520573142,0.672613012060426,0.309375,0.632955697310517,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Thalassotalea","Significant"
"ASV829","DESeq2",22.3901257664395,-7.35446945839015,2.37817910470467,-3.09247921817203,0.00198492131234744,0.00348231809183761,"deseq2",0.00348231809183761,-7.35446945839015,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Thalassotalea","Significant"
"ASV853","DESeq2",26.0933342715473,-7.56798477942124,2.00974670116204,-3.76564110046576,0.0001661222756588,0.000386330873625117,"deseq2",0.000386330873625117,-7.56798477942124,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV853","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.61618442265707,-1.55151875647458,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA,-0.118684562711524,1.79508759721445,-3.17522908638692,-4.47710365116281,2.86493662612747,-1.55151875647458,0.0387751645274906,0.182910646003874,0.61618442265707,0.25625,0.611285474374932,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,NA,"Significant"
"ASV861","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.580006040839968,-1.7469865789801,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,0.475522772663159,1.08870995262504,-2.95133470231565,-4.25842084982901,2.42794767972772,-1.7469865789801,0.0234638632116018,0.162463401605252,0.580006040839968,0.2390625,0.570387378049285,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aestuariibacter","Significant"
"ASV861","DESeq2",24.2578224154146,-7.46948266771298,1.90749455889847,-3.91586053698964,9.00823133569141e-05,0.000243465711775444,"deseq2",0.000243465711775444,-7.46948266771298,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Aestuariibacter","Significant"
"ASV882","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.575563349090652,-1.65160176774702,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,0.696806183065496,1.53565919275481,-2.80645429385711,-4.39195141556788,2.63204937515192,-1.65160176774702,0.00789046640005469,0.164781970112028,0.575563349090652,0.2125,0.539463488966332,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Dokdonia","Significant"
"ASV882","DESeq2",28.7216880823681,-7.70597440523443,1.98402518784111,-3.88401037066449,0.000102747522065352,0.000270388215961453,"deseq2",0.000270388215961453,-7.70597440523443,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Dokdonia","Significant"
"ASV889","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.989994289959659,-0.10991354910903,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,-3.60297730118849,-4.27425424855435,-2.86600953974705,-0.687243496144005,6.82819152076619,-0.10991354910903,0.472868353320776,0.82905945014172,0.989994289959659,0.6625,0.990280908126111,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Oleiphilus","Not Significant"
"ASV889","DESeq2",14.6163228449232,-6.73485632792102,4.41071632314887,-1.52693028399363,0.126778348100412,0.156516479136311,"deseq2",0.156516479136311,-6.73485632792102,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"Oleiphilus","Not Significant"
"ASV92","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.169908204305627,3.73248173198824,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,2.89884012530995,1.9804341463064,7.88779441090155,5.93327143076008,1.54257400594101,3.73248173198824,0.000547999460257121,0.0208472039435773,0.169908204305627,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Coraliomargarita","Significant"
"ASV92","DESeq2",227.875554646095,2.98781179621728,1.25621865125732,2.37841700027844,0.0173871507431157,0.0289785845718595,"deseq2",0.0289785845718595,2.98781179621728,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,"Coraliomargarita","Significant"
"ASV92","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635506,4.54842089789831,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV92",4.54842089789831,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE,"Coraliomargarita","Significant"
"ASV946","DESeq2",66.9218846857098,10.0408196455696,1.91875100300591,5.23299773125313,1.66782787351445e-07,1.51620715774041e-06,"deseq2",1.51620715774041e-06,10.0408196455696,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Crocinitomix","Significant"
"ASV946","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.137828723496852,4.33452331621275,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA,-3.90640268745517,-6.18524967736127,6.37283949776826,12.4913478237523,2.89474424784174,4.33452331621275,0.000547999460257121,0.0154256034488506,0.137828723496852,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,"Crocinitomix","Significant"
"ASV976","DESeq2",23.8051290830532,-7.42388066502665,1.84370158664813,-4.02661727840856,5.65850223773969e-05,0.000168975668040194,"deseq2",0.000168975668040194,-7.42388066502665,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Erythrobacter","Significant"
"ASV976","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.598073401065617,-1.55330278622904,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA,0.747387242884947,1.13253020309456,-3.08183670576127,-4.15125418991299,2.51506498635969,-1.55330278622904,0.000547999460257121,0.171366827493574,0.598073401065617,0.2109375,0.544696142540371,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,"Erythrobacter","Significant"
